date,symbol,volume.x,close.x,adjusted.x,symbol2,ratio.x,volume.y,close.y,adjusted.y,ccl
2020-07-22,IBM.BA,3845,3042,3042,IBM,5,8195400,128.669998,128.669998,118.20937465157962
2020-07-23,IBM.BA,1955,2928,2928,IBM,5,4220100,127.330002,127.330002,114.97683004827095
2020-07-24,IBM.BA,495,2905,2905,IBM,5,3531100,125.790001,125.790001,115.47022724008087
2020-07-27,IBM.BA,490,2897.5,2897.5,IBM,5,3733400,126.209999,126.209999,114.78884489968185
2020-07-28,IBM.BA,125,2919,2919,IBM,5,4178200,124.470001,124.470001,117.25716946045497
2020-07-29,IBM.BA,140,2968.5,2968.5,IBM,5,2832800,125.32,125.32,118.4368017874242
2020-07-30,IBM.BA,370,2965,2965,IBM,5,3988100,122.900002,122.900002,120.62652366759116
2020-06-25,IBN.BA,97,1017.5,1017.5,IBN,1,5405400,9.38,9.38,108.47547974413645
2020-06-30,IBN.BA,20,994,994,IBN,1,5929900,9.29,9.29,106.9967707212056
2020-07-03,IBN.BA,13,994,994,IBN,1,NA,NA,NA,NA
2020-07-06,IBN.BA,21,1076,1076,IBN,1,5201200,9.79,9.79,109.90806945863126
2020-07-07,IBN.BA,3,1097.5,1097.5,IBN,1,5144700,9.91,9.91,110.74672048435923
2020-07-08,IBN.BA,20,1100,1100,IBN,1,3583900,9.89,9.89,111.22345803842265
2020-07-13,IBN.BA,12,1026,1026,IBN,1,5663200,9.43,9.43,108.8016967126193
2020-07-20,IBN.BA,155,1179.5,1179.5,IBN,1,8754200,10.02,10.02,117.71457085828344
2020-07-21,IBN.BA,10,1276.5,1276.5,IBN,1,16445600,10.6,10.6,120.4245283018868
2020-07-22,IBN.BA,1,1217.5,1217.5,IBN,1,8473300,10.4,10.4,117.0673076923077
2020-07-23,IBN.BA,3,1205,1205,IBN,1,4737200,10.35,10.35,116.42512077294687
2020-07-29,IBN.BA,1,1119.5,1119.5,IBN,1,5353000,9.56,9.56,117.10251046025104
2020-05-04,INFY.BA,1130,1006,1005.7835690000001,INFY,1,8592000,8.93,8.807053,112.65397536394177
2020-05-06,INFY.BA,1,1053.5,1053.273315,INFY,1,5179400,8.86,8.738016,118.90519187358917
2020-05-07,INFY.BA,2,1078.5,1078.267944,INFY,1,7759400,9.04,8.915538,119.30309734513276
2020-05-08,INFY.BA,116,1078,1077.768066,INFY,1,8072000,9.17,9.043749,117.55725190839695
2020-05-11,INFY.BA,72,1074.5,1074.268799,INFY,1,6883800,9,8.876089,119.38888888888889
2020-05-13,INFY.BA,2,1079.5,1079.2677,INFY,1,25972500,8.55,8.432284,126.25730994152046
2020-05-14,INFY.BA,1,1079.5,1079.2677,INFY,1,14592500,8.68,8.560495,124.36635944700461
2020-05-19,INFY.BA,1,1055,1054.773071,INFY,1,12363000,8.79,8.668981,120.0227531285552
2020-05-20,INFY.BA,19,1064.5,1064.270996,INFY,1,10458500,9,8.876089,118.27777777777777
2020-05-28,INFY.BA,2,1066.5,1066.373535,INFY,1,12831000,9.19,9.063473,116.0500544069641
2020-05-29,INFY.BA,3,1028,1028,INFY,1,7768600,9.1,9.1,112.96703296703298
2020-06-02,INFY.BA,105,1090,1090,INFY,1,6388700,9.38,9.38,116.20469083155649
2020-06-03,INFY.BA,12,1085,1085,INFY,1,13863000,9.27,9.27,117.04422869471414
2020-06-05,INFY.BA,104,1105,1105,INFY,1,8806000,9.38,9.38,117.80383795309167
2020-06-08,INFY.BA,4,1124,1124,INFY,1,11967900,9.56,9.56,117.57322175732217
2020-06-10,INFY.BA,3,1087.5,1087.5,INFY,1,12306300,9.3,9.3,116.93548387096773
2020-06-12,INFY.BA,112,1017.5,1017.5,INFY,1,6634900,9.11,9.11,111.69045005488475
2020-06-16,INFY.BA,2,1032.5,1032.5,INFY,1,15298100,9.12,9.12,113.21271929824563
2020-06-19,INFY.BA,2,1022.5,1022.5,INFY,1,8513200,9.16,9.16,111.62663755458514
2020-06-23,INFY.BA,10,1022.5,1022.5,INFY,1,8398100,9.42,9.42,108.5456475583864
2020-06-26,INFY.BA,16,1015,1015,INFY,1,14009200,9.53,9.53,106.50577124868836
2020-07-01,INFY.BA,4,1015,1015,INFY,1,12302500,9.68,9.68,104.85537190082646
2020-07-02,INFY.BA,17,1108.5,1108.5,INFY,1,12533400,9.92,9.92,111.74395161290323
2020-07-06,INFY.BA,12,1100,1100,INFY,1,8629600,10.11,10.11,108.80316518298714
2020-07-07,INFY.BA,3,1115,1115,INFY,1,17172600,10.24,10.24,108.88671875
2020-07-13,INFY.BA,25,1170,1170,INFY,1,13485700,10.47,10.47,111.74785100286532
2020-07-14,INFY.BA,95,1171.5,1171.5,INFY,1,13468400,10.59,10.59,110.62322946175638
2020-07-15,INFY.BA,51,1360,1360,INFY,1,34662300,11.91,11.91,114.18975650713686
2020-07-16,INFY.BA,12,1409.5,1409.5,INFY,1,21368700,12.23,12.23,115.24938675388388
2020-07-17,INFY.BA,54,1460,1460,INFY,1,20643000,12.27,12.27,118.98940505297475
2020-07-20,INFY.BA,2,1488.5,1488.5,INFY,1,16665600,12.58,12.58,118.32273449920508
2020-07-21,INFY.BA,5,1493.5,1493.5,INFY,1,14563100,12.49,12.49,119.57566052842273
2020-07-22,INFY.BA,9,1434,1434,INFY,1,10959500,12.3,12.3,116.58536585365853
2020-07-24,INFY.BA,27,1417,1417,INFY,1,8750200,12.33,12.33,114.92295214922952
2020-07-27,INFY.BA,5,1468.5,1468.5,INFY,1,6335100,12.67,12.67,115.90370955011839
2020-07-28,INFY.BA,174,1507.5,1507.5,INFY,1,9797300,12.58,12.58,119.83306836248012
2020-07-30,INFY.BA,11,1540,1540,INFY,1,10135600,12.95,12.95,118.91891891891892
2020-04-30,INTC.BA,760,1395,1395,INTC,5,26256000,59.98,59.643089,116.28876292097367
2020-05-04,INTC.BA,4530,1325,1325,INTC,5,18957200,57.990002,57.664272,114.24383120386857
2020-05-05,INTC.BA,4700,1417.5,1417.5,INTC,5,17252100,58.75,58.419998,120.63829787234043
2020-05-06,INTC.BA,5460,1418.5,1418.5,INTC,5,17848700,59.18,59.18,119.84623183507942
2020-05-07,INTC.BA,4070,1414,1414,INTC,5,14733500,59.169998,59.169998,119.48623016684908
2020-05-08,INTC.BA,4055,1391,1391,INTC,5,20391100,59.669998,59.669998,116.55773811153806
2020-05-11,INTC.BA,9825,1431,1431,INTC,5,18663600,60.130001,60.130001,118.99218162327986
2020-05-12,INTC.BA,3750,1419.5,1419.5,INTC,5,16754900,58.389999,58.389999,121.55335025780698
2020-05-13,INTC.BA,535,1430.5,1430.5,INTC,5,21065000,57.740002,57.740002,123.87425965104747
2020-05-14,INTC.BA,5610,1437,1437,INTC,5,21569400,59.080002,59.080002,121.61475553098323
2020-05-15,INTC.BA,3915,1417.5,1417.5,INTC,5,21373300,58.279999,58.279999,121.61118945798198
2020-05-18,INTC.BA,2785,1436,1436,INTC,5,20443700,59.919998,59.919998,119.82643924654337
2020-05-19,INTC.BA,2760,1441.5,1441.5,INTC,5,21865000,60.290001,60.290001,119.54718660561973
2020-05-20,INTC.BA,3145,1503,1503,INTC,5,30584000,63.099998,63.099998,119.09667572414186
2020-05-21,INTC.BA,2830,1481,1481,INTC,5,20987700,61.98,61.98,119.47402387867055
2020-05-22,INTC.BA,2450,1476.5,1476.5,INTC,5,14103000,62.259998,62.259998,118.57533307341255
2020-05-26,INTC.BA,2705,1470,1470,INTC,5,20933600,62.34,62.34,117.90182868142443
2020-05-27,INTC.BA,2255,1421,1421,INTC,5,19886300,63.560001,63.560001,111.78413921044464
2020-05-28,INTC.BA,1335,1414.5,1414.5,INTC,5,17253500,61.700001,61.700001,114.62722666730589
2020-05-29,INTC.BA,860,1437,1437,INTC,5,33395700,62.93,62.93,114.17447958048625
2020-06-01,INTC.BA,1090,1436,1436,INTC,5,14317700,61.860001,61.860001,116.06853999242581
2020-06-02,INTC.BA,1655,1429.5,1429.5,INTC,5,20702400,62.119999,62.119999,115.0595639900123
